lanes,is_intersection,is_two_way_street,bike_maneuver,vehicle_maneuver,maneuver_direction,sidewalk_climbs,running_red_light,drive_opposite_direction,bad_roundabout,driving_between_lanes,crossings_without_priority,vehicle_speed_max,bike_speed_max,level,real_risk
2,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.000150278,6.39089,normal,warning
2,yes,no,turn left,straight,opposite_direction,no,no,yes,yes,no,no,30.0002,17.9552,easy,danger
3,yes,yes,turn_right,straight,same_direction,no,no,no,no,no,yes,57.3819,25.3682,hard,danger
1,no,no,turn left,stop,same_direction,no,no,no,yes,no,yes,0.00502613,13.6621,normal,warning
1,yes,yes,straight,straight,from_left,yes,yes,yes,no,no,yes,15.3053,11.8214,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,44.8921,62.9474,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,39.4233,41.2753,normal,warning
1,yes,yes,stop,stop,same_direction,no,no,no,no,no,no,21.7801,0.000377396,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,50.0014,5.58749,easy,warning
1,no,yes,turn left,turn left,same_direction,no,no,yes,no,no,yes,30.0001,9.56291,normal,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,3.40313,18.8175,normal,warning
1,no,yes,straight,straight,same_direction,no,no,yes,no,no,no,20.0001,20.0759,normal,warning
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,30.0,22.2667,hard,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.0003,29.9657,normal,collision
3,yes,yes,turn left,straight,same_direction,no,no,no,no,no,yes,57.0013,19.1799,easy,danger
1,yes,no,turn_right,stop,opposite_direction,no,no,yes,no,yes,yes,2.43593e-05,6.99211,hard,warning
2,yes,no,turn_right,turn left,opposite_direction,no,no,yes,yes,no,no,30.0125,15.6474,hard,warning
2,yes,no,turn left,turn_right,same_direction,no,no,yes,yes,no,yes,3.19971,23.2122,hard,danger
2,yes,yes,turn left,straight,from_left,no,no,no,no,no,no,3.55205,14.649,hard,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.0001,48.5823,easy,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,32.0004,26.9678,hard,danger
1,no,yes,straight,stop,opposite_direction,no,no,yes,no,no,no,6.73415,14.1568,normal,danger
3,yes,yes,turn_right,turn left,same_direction,no,no,no,yes,yes,yes,30.0122,17.9934,normal,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.0,44.446,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.0,39.0677,normal,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,20.0001,26.7754,hard,warning
4,yes,no,turn left,turn left,same_direction,no,no,no,no,no,no,52.4535,19.623,hard,warning
1,yes,yes,straight,stop,from_right,yes,no,no,no,no,no,25.001,18.5025,easy,warning
3,no,yes,straight,straight,same_direction,no,no,no,no,no,no,77.7567,8.33281,hard,warning
2,no,yes,straight,straight,opposite_direction,no,no,no,no,yes,no,50.0006,23.1912,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,29.383,11.6905,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,yes,no,60.0003,9.37758,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,50.001,55.8984,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,43.1178,25.2026,hard,warning
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,10.608,10.8985,hard,warning
1,yes,yes,reverse,straight,opposite_direction,no,no,yes,no,no,no,26.0449,5.60651,normal,warning
1,yes,yes,straight,stop,from_right,no,no,no,no,no,no,9.59381e-05,15.6937,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,24.0,40.6976,easy,danger
2,no,yes,reverse,straight,opposite_direction,no,no,no,no,no,no,20.0113,19.6248,normal,danger
4,yes,no,reverse,turn left,from_left,no,no,yes,yes,yes,no,20.0103,7.20985,hard,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,49.4448,12.3328,normal,danger
2,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,20.0024,23.0939,normal,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,3.38725,10.9777,normal,warning
1,no,yes,reverse,straight,opposite_direction,no,no,yes,no,no,no,11.1862,5.27979,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,11.9201,24.0292,hard,danger
1,yes,yes,straight,stop,opposite_direction,no,yes,no,no,no,no,15.1591,19.1043,easy,warning
2,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.000142515,11.773,easy,danger
4,yes,no,stop,turn left,from_right,yes,no,no,no,yes,no,30.0004,6.59152,hard,collision
1,yes,yes,straight,stop,same_direction,no,yes,no,no,no,yes,50.011,7.21674,normal,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.0144,38.2203,normal,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,22.0899,26.9678,hard,warning
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,8.39994e-05,5.86768,hard,warning
1,no,yes,straight,turn_right,opposite_direction,no,no,no,no,no,no,37.2127,6.39514,normal,warning
2,no,yes,turn_right,straight,opposite_direction,yes,no,yes,no,no,no,50.0021,10.5604,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,31.0002,28.4469,easy,danger
4,yes,no,turn left,turn left,opposite_direction,no,no,yes,yes,yes,no,20.6701,4.19163,hard,warning
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,8.9246e-05,26.004,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,50.0001,1.38544,hard,warning
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.000158362,16.0598,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.0093,20.562,hard,warning
2,no,yes,stop,straight,same_direction,no,no,no,no,yes,no,27.0073,1.2475,normal,danger
2,no,yes,straight,straight,same_direction,no,no,yes,no,no,no,70.0088,21.9106,easy,warning
1,no,yes,turn left,turn left,same_direction,no,no,yes,no,no,no,8.0613,12.8671,normal,warning
4,yes,no,straight,turn left,same_direction,no,no,no,no,no,no,20.0046,13.4682,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,25.0009,9.86139,hard,danger
2,yes,yes,straight,straight,opposite_direction,no,no,no,no,no,no,20.0001,46.7019,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,20.0002,23.3416,easy,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,50.0013,5.62247,easy,warning
2,yes,yes,turn left,straight,same_direction,no,no,no,no,no,yes,22.0,12.5376,normal,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,40.8311,9.84974,hard,warning
4,yes,no,stop,turn left,from_left,yes,no,no,no,no,no,18.5037,4.66096,hard,warning
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,30.0022,22.3497,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,50.0005,6.22458,easy,warning
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,3.02483e-05,37.6343,normal,danger
3,no,yes,straight,straight,same_direction,no,no,no,no,no,no,37.2988,15.1493,hard,warning
1,no,no,straight,straight,opposite_direction,no,no,yes,no,no,no,50.0001,38.0885,easy,warning
1,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,24.8401,0.535565,hard,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,4.72195e-05,20.9976,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.0,19.4814,normal,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.0003,12.5713,normal,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,40.0,31.987,hard,danger
2,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,50.001,29.2247,hard,warning
2,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,50.012,30.0629,hard,warning
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,24.4123,21.6855,hard,warning
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,32.0001,5.86768,hard,warning
2,no,yes,straight,straight,opposite_direction,no,no,no,no,yes,no,49.9589,45.8017,easy,warning
2,yes,yes,turn left,stop,opposite_direction,no,no,no,no,no,yes,0.00342973,26.7869,normal,warning
1,yes,yes,turn left,turn left,same_direction,no,no,yes,no,no,yes,0.000162859,13.4911,hard,warning
2,yes,yes,stop,turn_right,same_direction,no,no,no,no,yes,yes,20.0,3.77187,normal,warning
2,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,20.0004,12.4137,normal,danger
1,yes,yes,turn_right,turn left,from_right,no,yes,no,no,yes,yes,30.0252,33.3775,easy,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,31.9113,8.60982,hard,danger
1,yes,yes,straight,stop,same_direction,no,no,no,no,no,no,18.8401,22.9642,hard,collision
1,no,yes,straight,turn_right,same_direction,no,no,no,no,no,no,23.5165,7.6141,normal,danger
1,yes,yes,stop,turn_right,from_left,no,no,no,no,no,no,20.8302,5.3991,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,25.004,8.13268,hard,warning
1,yes,yes,straight,turn_right,from_left,no,no,yes,no,no,no,10.0349,2.58587,hard,warning
1,no,no,turn left,turn left,opposite_direction,yes,no,yes,no,yes,yes,10.039,20.5707,hard,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,32.0001,13.381,hard,danger
1,no,yes,straight,straight,same_direction,no,no,yes,no,yes,no,20.217,16.3723,normal,warning
2,yes,yes,stop,turn_right,from_left,no,no,no,no,no,no,10.4552,5.52206,hard,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,45.0182,15.5807,normal,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.0003,8.0876,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,22.2462,14.5805,hard,warning
1,yes,yes,turn_right,stop,opposite_direction,no,no,no,no,no,no,7.24015,22.3382,hard,danger
2,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.000110554,16.6822,normal,danger
2,no,yes,straight,turn_right,same_direction,no,no,no,no,no,no,24.3057,9.06379,hard,warning
2,no,yes,straight,stop,same_direction,no,no,no,no,no,no,8.34105e-05,19.5795,normal,danger
3,yes,yes,turn_right,straight,from_left,no,no,no,no,yes,no,20.0148,10.7788,easy,warning
4,yes,no,turn left,turn left,same_direction,no,no,yes,no,yes,no,50.0,4.17202,hard,warning
2,yes,yes,turn left,straight,from_left,no,no,no,no,no,yes,0.00271277,16.1321,hard,warning
1,no,yes,reverse,straight,same_direction,no,no,no,no,yes,no,50.0001,6.81729,normal,danger
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,0.883239,7.01193,hard,collision
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,7.31112,22.6398,normal,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,21.9997,32.9112,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,50.0014,5.34218,easy,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,11.0399,8.98776,hard,warning
2,yes,yes,straight,straight,opposite_direction,no,no,no,no,no,no,50.0128,10.2032,normal,warning
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,27.7442,21.6769,hard,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.0001,43.054,normal,danger
1,no,yes,straight,straight,opposite_direction,yes,no,no,no,no,no,20.0,9.99059,easy,danger
2,no,yes,stop,straight,same_direction,no,no,no,no,yes,no,43.0054,4.20461,normal,warning
1,no,yes,straight,turn_right,opposite_direction,no,no,no,no,no,no,31.4397,42.2996,easy,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.0,54.6394,hard,warning
2,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,50.0014,13.5148,easy,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.8116,33.6201,normal,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,50.0,35.3024,normal,warning
1,no,no,straight,turn left,same_direction,no,no,no,no,no,no,30.0032,9.13853,normal,warning
1,yes,yes,straight,stop,from_right,yes,yes,no,no,no,yes,20.0046,15.3065,easy,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,13.6959,19.0165,hard,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,9.47068e-05,9.28629,normal,warning
1,yes,yes,turn_right,stop,from_right,yes,yes,no,no,no,no,7.52104,20.7139,normal,warning
2,no,yes,straight,turn_right,opposite_direction,no,no,yes,no,no,no,0.00549004,14.6617,normal,danger
3,yes,yes,turn_right,straight,same_direction,no,no,no,no,yes,yes,80.0008,15.9364,hard,warning
4,yes,no,turn left,turn left,from_left,no,no,no,yes,yes,yes,30.0062,7.36142,hard,danger
1,no,yes,reverse,straight,same_direction,no,no,yes,no,yes,no,50.0,4.52775,easy,warning
2,no,yes,turn left,straight,same_direction,no,no,no,no,yes,no,66.0052,11.9401,normal,danger
2,no,yes,straight,straight,opposite_direction,no,no,no,no,yes,yes,50.0127,15.0603,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,28.8002,52.469,hard,danger
1,yes,yes,stop,straight,same_direction,no,no,no,no,no,no,0.000179081,3.92488,normal,warning
1,no,no,straight,turn left,same_direction,no,no,no,no,no,no,30.0029,16.3466,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,60.0,21.9697,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,yes,no,10.0132,15.9189,normal,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.0164,25.3425,easy,warning
1,yes,no,turn_right,stop,same_direction,no,no,no,no,no,yes,30.0048,34.4238,normal,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,40.7406,8.25576,normal,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.0001,40.0799,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,50.0001,23.3378,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,60.0,26.6448,hard,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.0,18.1981,normal,warning
1,yes,yes,reverse,stop,from_right,no,yes,yes,no,no,yes,10.1682,5.60154,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,50.0,32.7793,hard,danger
3,yes,yes,turn_right,turn_right,from_left,no,no,no,no,no,no,58.5398,5.60651,hard,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,23.1821,15.0046,hard,warning
3,no,yes,straight,stop,same_direction,no,no,no,no,no,no,80.0001,25.3682,hard,warning
1,yes,yes,stop,stop,opposite_direction,yes,no,yes,no,no,no,0.721448,8.62329,hard,warning
1,no,yes,straight,straight,same_direction,yes,no,no,no,no,no,17.6787,4.08838,hard,warning
2,no,yes,straight,straight,same_direction,yes,no,no,no,no,no,50.0066,6.34938,easy,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.0,25.0416,normal,danger
4,yes,no,turn left,turn left,from_left,no,no,yes,yes,yes,yes,20.0,13.1192,hard,warning
1,no,yes,straight,stop,opposite_direction,no,no,no,no,yes,yes,1.1671e-05,24.0198,normal,warning
2,yes,yes,turn_right,straight,same_direction,no,no,no,yes,yes,yes,20.0087,49.0609,easy,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,29.4743,14.3236,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,48.7782,14.0445,hard,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.0008,36.807,hard,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,24.0047,33.8303,hard,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,40.0002,14.7432,hard,danger
1,yes,yes,straight,turn_right,from_left,no,no,yes,no,no,yes,19.0711,8.06588,hard,danger
2,no,yes,turn left,straight,opposite_direction,no,no,yes,no,no,no,50.0,32.6783,easy,danger
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,21.1487,17.979,hard,warning
1,yes,yes,turn_right,straight,from_right,no,yes,no,no,no,yes,24.1932,38.8923,normal,warning
2,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.000163662,9.17734,normal,danger
1,no,yes,turn left,stop,from_right,no,no,no,no,yes,no,50.0008,5.97938,hard,warning
2,no,yes,straight,straight,opposite_direction,yes,no,yes,no,no,no,61.5991,0.118342,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,50.0007,77.0382,easy,warning
1,no,yes,turn left,stop,from_left,yes,no,yes,no,yes,no,16.4996,14.1574,hard,warning
1,yes,yes,straight,turn_right,from_left,no,no,yes,no,no,no,50.0127,2.12682,hard,warning
2,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.000140963,6.19911,normal,warning
1,no,yes,turn_right,straight,opposite_direction,no,no,yes,no,yes,no,50.0142,26.1794,easy,danger
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,0.234116,11.8167,hard,collision
2,yes,yes,stop,turn left,from_left,no,no,no,no,no,no,5.67491e-05,11.0212,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,50.0,28.6005,hard,warning
3,no,yes,straight,straight,same_direction,no,no,no,no,yes,yes,80.0006,18.618,hard,warning
4,yes,no,turn left,turn left,same_direction,no,no,no,no,no,no,30.0001,22.5053,hard,warning
1,no,yes,straight,straight,same_direction,yes,no,no,no,no,no,22.0001,60.8273,hard,danger
3,yes,no,turn_right,turn_right,same_direction,yes,no,no,yes,yes,yes,17.4567,11.2011,normal,warning
2,yes,no,turn_right,turn left,opposite_direction,no,no,yes,yes,no,no,30.0,13.0308,hard,danger
1,yes,yes,straight,turn_right,from_left,no,no,yes,no,no,yes,17.4717,6.02185,hard,danger
2,no,yes,reverse,straight,same_direction,yes,no,no,no,no,no,50.0003,8.20926,hard,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,39.9075,13.4297,hard,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,yes,14.4421,51.5592,easy,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,yes,no,20.0005,19.3551,hard,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,24.9991,8.28384,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,38.507,8.52364,hard,danger
1,yes,yes,reverse,stop,from_left,no,yes,yes,no,no,yes,7.94414,7.12232,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,6.79105,19.2063,hard,danger
1,no,yes,turn left,stop,same_direction,no,no,no,no,yes,yes,6.41372e-05,6.19135,normal,warning
3,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,14.7883,0.837649,easy,warning
3,yes,no,turn_right,turn_right,same_direction,yes,no,no,yes,yes,yes,30.0459,9.4667,normal,warning
1,no,yes,turn left,stop,from_right,no,no,no,no,yes,no,0.288185,8.01491,hard,collision
4,yes,no,turn left,turn left,same_direction,no,no,no,no,no,no,30.0,16.0653,hard,warning
2,no,yes,straight,stop,same_direction,no,no,no,no,no,no,9.2137e-05,13.6836,normal,danger
4,yes,no,turn left,turn left,same_direction,no,no,no,no,no,no,30.012,21.3477,hard,warning
1,yes,yes,turn left,turn left,same_direction,no,no,yes,no,no,yes,0.000167892,13.5138,hard,warning
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,5.44003,26.4893,normal,warning
3,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,80.0,32.7404,normal,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.0002,52.1563,easy,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,50.0003,14.5993,normal,warning
2,no,yes,straight,stop,same_direction,no,no,no,no,no,no,1.07331e-06,11.3353,normal,danger
1,no,no,straight,straight,opposite_direction,no,no,yes,no,no,no,50.0002,28.6358,easy,warning
